match_id,team_id,outcome,kills,deaths,assists,total_damage_dealt,gold_earned,cs,KDA,Kill Participation
SG2_40311450,100,lose,28,34,46,114882,58621,703,2.3247619047619046,0.2387096774193548
SG2_40311450,200,win,34,28,43,106557,64118,757,4.281818181818182,0.24838709677419352
SG2_40311622,100,win,30,18,42,89324,50177,533,5.2333333333333325,0.3
SG2_40311622,200,lose,18,30,26,66872,41716,464,1.6114285714285714,0.18333333333333332
SG2_40311731,100,win,33,18,31,98095,60550,658,3.8166666666666664,0.25098039215686274
SG2_40311731,200,lose,18,33,21,74739,51536,633,1.2585714285714285,0.15294117647058822
SG2_40311781,100,lose,26,35,43,131774,58403,574,2.6904761904761907,0.22622950819672125
SG2_40311781,200,win,35,26,68,123541,58413,608,4.472380952380952,0.33770491803278685
SG2_40311869,100,win,38,36,50,153985,81313,899,3.273809523809524,0.2378378378378378
SG2_40311869,200,lose,36,39,38,155950,76107,854,1.9214285714285715,0.19999999999999996
SG2_40312273,100,lose,21,45,38,81333,46071,505,1.3677272727272727,0.17878787878787875
SG2_40312273,200,win,45,21,85,126700,61065,535,6.973333333333334,0.3939393939393939
SG2_40312309,100,win,54,32,90,176849,80614,695,4.545714285714285,0.3348837209302325
SG2_40312309,200,lose,32,54,56,161297,73827,822,1.687121212121212,0.20465116279069764
SG2_40312373,100,lose,25,26,25,119845,59485,760,2.2399999999999998,0.2
SG2_40312373,200,win,25,25,28,104211,64517,741,2.7833333333333337,0.21200000000000002
SG2_40312696,100,lose,16,37,25,56885,34535,348,1.325,0.15471698113207544
SG2_40312696,200,win,37,16,69,87465,49377,379,8.4,0.39999999999999997
SG2_40312759,100,win,22,16,22,81600,48952,535,3.3299999999999996,0.23157894736842102
SG2_40312759,200,lose,16,22,16,66841,42007,592,1.53,0.16842105263157886
SG2_40312872,100,lose,19,42,30,90052,56636,642,1.2715567765567766,0.16065573770491798
SG2_40312872,200,win,42,19,71,120434,65945,659,7.78952380952381,0.3704918032786885
SG2_40312962,100,lose,48,74,96,284354,129712,1432,1.9535714285714285,0.23606557377049175
SG2_40312962,200,win,74,48,178,326986,142124,1484,6.39,0.4131147540983607
SG2_40313073,100,win,45,19,83,149658,63583,591,15.315238095238096,0.4
SG2_40313073,200,lose,19,45,19,75014,48534,608,0.9895454545454546,0.11875
SG2_40313229,100,lose,25,43,28,83305,52072,573,1.34,0.15588235294117642
SG2_40313229,200,win,43,25,50,97387,61955,609,3.75,0.27352941176470585
SG2_40313233,100,lose,12,28,14,70881,43808,590,0.9566666666666667,0.13333333333333328
SG2_40313233,200,win,27,12,42,76397,53980,604,7.913333333333334,0.3538461538461538
SG2_40313685,100,lose,23,47,20,79858,51387,654,1.2166666666666666,0.12285714285714282
SG2_40313685,200,win,47,23,44,121811,64799,642,7.188095238095238,0.25999999999999995
SG2_40313850,100,lose,12,40,11,77187,45450,547,0.5857142857142856,0.08846153846153841
SG2_40313850,200,win,40,12,73,112578,58869,486,12.4,0.43461538461538457
SG2_40313972,100,lose,1,3,1,6945,8741,78,0.4,0.1
SG2_40313972,200,win,3,1,1,7021,10305,116,0.8,0.2
SG2_40314541,100,win,37,29,53,122456,71074,726,4.8530303030303035,0.2727272727272727
SG2_40314541,200,lose,29,37,43,104650,59420,722,1.9585714285714286,0.21818181818181817
SG2_40314963,100,lose,23,38,19,80671,48228,479,1.1305555555555555,0.1377049180327868
SG2_40314963,200,win,38,24,45,109736,57741,567,5.944285714285714,0.27213114754098355
SG2_40315552,100,lose,10,56,14,77146,54996,676,0.5357142857142857,0.07272727272727272
SG2_40315552,200,win,56,10,56,130140,83548,936,10.1,0.33939393939393936
SG2_40315574,100,win,33,22,43,112140,77486,963,4.0,0.2763636363636363
SG2_40315574,200,lose,22,33,33,139630,70560,912,1.7470129870129871,0.2
SG2_40315642,100,lose,32,35,57,99232,57262,615,3.292034632034632,0.26567164179104474
SG2_40315642,200,win,35,32,50,119936,64200,673,3.4138888888888888,0.25373134328358204
SG2_40316265,100,win,25,18,24,80090,51400,608,2.9666666666666663,0.227906976744186
SG2_40316265,200,lose,18,25,25,70588,44596,548,3.330952380952381,0.19999999999999996
SG2_40316286,100,win,45,34,46,107076,56631,498,3.2696969696969695,0.23037974683544302
SG2_40316286,200,lose,34,45,35,75870,52251,492,1.7177489177489178,0.17468354430379746
SG2_40316409,100,lose,20,52,19,106752,56636,669,0.7791666666666667,0.10833333333333332
SG2_40316409,200,win,52,20,74,175791,71195,737,7.523333333333333,0.35
SG2_40316430,100,win,38,25,50,155098,64826,638,5.714444444444444,0.27936507936507937
SG2_40316430,200,lose,25,38,40,113208,53302,611,1.7932539682539683,0.20634920634920628
SG2_40316780,100,lose,61,42,75,230716,96025,901,3.3388888888888886,0.2640776699029126
SG2_40316780,200,win,42,61,76,199973,91011,842,2.091275391275391,0.229126213592233
SG2_40316963,100,lose,42,53,62,222677,86601,864,2.012323232323232,0.2189473684210526
SG2_40316963,200,win,53,42,86,180547,87162,751,3.896464646464646,0.2926315789473684
SG2_40317067,100,lose,24,39,38,80331,52577,666,1.7134920634920636,0.1968253968253968
SG2_40317067,200,win,39,24,55,97357,65692,711,5.027777777777778,0.29841269841269835
SG2_40317216,100,lose,35,58,48,177924,65561,658,1.6333600713012477,0.17849462365591393
SG2_40317216,200,win,58,36,77,200864,74652,639,3.9755555555555553,0.29032258064516125
SG2_40317642,100,win,64,50,110,200874,106352,1152,3.7333333333333334,0.3052631578947368
SG2_40317642,200,lose,50,64,80,155396,90384,1032,2.091111111111111,0.2280701754385964
SG2_40317741,100,win,36,21,41,110339,60594,593,4.433333333333333,0.2701754385964912
SG2_40317741,200,lose,21,36,30,71633,44496,536,1.512857142857143,0.17894736842105258
SG2_40317862,100,win,35,16,51,109823,61072,628,10.095238095238095,0.3372549019607843
SG2_40317862,200,lose,16,35,18,86005,46310,586,1.1928571428571428,0.1333333333333333
SG2_40318218,100,lose,20,32,26,77275,54360,681,2.297142857142857,0.17692307692307688
SG2_40318218,200,win,32,20,48,123713,61891,642,4.771428571428571,0.30769230769230765
SG2_40318485,100,win,38,35,60,108154,64869,621,2.9932467532467535,0.27222222222222225
SG2_40318485,200,lose,34,39,52,98514,56790,556,2.783333333333333,0.23888888888888887
SG2_40318748,100,lose,46,34,41,157980,72707,782,2.617063492063492,0.22307692307692303
SG2_40318748,200,win,32,46,32,145483,73895,727,1.7539682539682537,0.16410256410256405
SG2_40318757,100,lose,25,36,51,135029,61193,637,2.6399999999999997,0.2491803278688524
SG2_40318757,200,win,36,25,76,143756,71764,717,4.63,0.36721311475409835
SG2_40318913,100,win,18,7,25,35425,30680,376,6.840000000000001,0.344
SG2_40318913,200,lose,7,18,10,28751,24677,366,1.09,0.136
SG2_40318922,100,win,32,20,71,103034,56448,507,13.181818181818182,0.3961538461538462
SG2_40318922,200,lose,20,34,22,72476,47238,509,2.8338383838383843,0.1615384615384615
SG2_40319001,100,lose,26,37,36,72175,44279,514,1.8261111111111112,0.1968253968253968
SG2_40319001,200,win,37,26,31,95969,54359,487,3.0666666666666664,0.21587301587301586
SG2_40319761,100,lose,42,74,48,140758,92120,1178,1.3248268398268397,0.15517241379310343
SG2_40319761,200,win,74,42,96,205416,121044,1238,4.345238095238095,0.293103448275862
SG2_40319961,100,win,47,28,87,159216,81604,739,9.424285714285714,0.3621621621621621
SG2_40319961,200,lose,27,47,41,117890,69972,831,1.427051282051282,0.18378378378378374
SG2_40319973,100,win,36,21,59,92037,50434,526,7.371428571428572,0.3333333333333333
SG2_40319973,200,lose,21,36,27,70108,39897,444,1.3595238095238096,0.16842105263157886
SG2_40320055,100,win,40,26,62,112180,63083,679,4.2700000000000005,0.3090909090909091
SG2_40320055,200,lose,26,40,41,93888,54549,643,1.8083333333333331,0.20303030303030298
SG2_40320124,100,win,42,39,46,131929,71585,731,2.548838383838384,0.2172839506172839
SG2_40320124,200,lose,39,42,49,112051,60972,597,2.3649999999999998,0.2172839506172839
SG2_40320365,100,win,47,26,70,169972,71268,676,4.726666666666667,0.32054794520547947
SG2_40320365,200,lose,26,47,41,152821,65105,666,1.841025641025641,0.1835616438356164
SG2_40320658,100,win,27,20,51,94256,59966,650,3.9799999999999995,0.33191489361702126
SG2_40320658,200,lose,20,27,44,76684,45907,533,2.824285714285714,0.2723404255319149
SG2_40320779,100,lose,14,18,13,35710,27355,321,1.5666666666666667,0.16875
SG2_40320779,200,win,18,14,19,42402,31872,360,2.8833333333333333,0.23125
SG2_40320850,100,win,20,6,26,49645,36155,420,7.466666666666666,0.38333333333333336
SG2_40320850,200,lose,4,20,5,26975,25703,352,0.5666666666666667,0.07499999999999998
SG2_40321495,100,lose,36,28,49,113536,65157,714,3.738253968253969,0.265625
SG2_40321495,200,win,28,36,18,94705,64057,688,1.863095238095238,0.14375
SG2_40321744,100,lose,34,65,48,123995,63048,597,1.3066666666666666,0.16565656565656567
SG2_40321744,200,win,65,34,67,151652,73291,558,4.561355311355311,0.26666666666666666
SG2_40322325,100,win,60,38,102,177086,111080,1252,4.583333333333333,0.33061224489795915
SG2_40322325,200,lose,38,60,68,163780,85612,1158,2.0933333333333333,0.21632653061224488
SG2_40322346,100,win,26,35,37,108656,60811,700,2.1053968253968254,0.20655737704918029
SG2_40322346,200,lose,35,26,63,152458,65336,673,3.9990476190476185,0.321311475409836
SG2_40322402,100,lose,43,51,27,174580,72950,779,1.5023931623931623,0.14893617021276592
SG2_40322402,200,win,51,43,47,163303,77872,611,2.7911111111111113,0.2085106382978723
SG2_40322792,100,lose,27,37,25,69004,46104,527,1.5869047619047618,0.1625
SG2_40322792,200,win,37,27,44,95785,57329,595,3.2399999999999998,0.253125
SG2_40323152,100,lose,6,13,9,34154,25423,329,0.96,0.15789473684210523
SG2_40323152,200,win,13,6,10,27677,33658,355,3.7,0.24210526315789468
SG2_40323182,100,lose,14,28,13,72880,44859,597,0.9733333333333334,0.1285714285714285
SG2_40323182,200,win,28,14,51,90058,53402,615,9.33,0.37619047619047613
SG2_40323496,100,lose,17,36,43,64352,44932,551,1.7794444444444444,0.2264150943396226
SG2_40323496,200,win,36,18,81,104713,57410,544,7.506666666666666,0.4415094339622641
SG2_40323955,100,win,63,42,100,306064,97092,877,4.442735042735043,0.31047619047619046
SG2_40323955,200,lose,42,63,51,185095,90089,926,1.5605494505494506,0.1771428571428571
SG2_40324370,100,win,102,81,159,323895,197628,2193,3.4650000000000003,0.2852459016393442
SG2_40324370,200,lose,81,102,99,284904,175173,2166,1.8236363636363637,0.19672131147540975
SG2_40324587,100,lose,24,34,37,109991,52928,619,1.8193650793650793,0.21034482758620685
SG2_40324587,200,win,34,24,83,89104,62069,558,9.521269841269842,0.4034482758620689
SG2_40324760,100,win,34,17,66,83225,60873,643,9.230952380952381,0.39215686274509803
SG2_40324760,200,lose,17,34,30,78720,48739,701,1.548015873015873,0.18431372549019606
SG2_40324764,100,win,29,27,42,80010,61823,614,3.065714285714286,0.2535714285714285
SG2_40324764,200,lose,27,29,29,110967,57868,646,2.116190476190476,0.19999999999999996
SG2_40324873,100,win,42,30,50,146963,70113,660,3.931666666666666,0.25555555555555554
SG2_40324873,200,lose,30,42,39,112407,58381,602,1.7057692307692307,0.19166666666666662
SG2_40324932,100,win,30,16,52,97316,54055,673,7.6033333333333335,0.3565217391304348
SG2_40324932,200,lose,16,31,22,73796,51898,663,2.841666666666667,0.16521739130434776
SG2_40324977,100,win,25,12,29,75067,50043,529,4.7,0.3
SG2_40324977,200,lose,11,25,18,61798,41069,582,1.35,0.16111111111111107
SG2_40325266,100,lose,38,40,58,137173,71922,791,2.519047619047619,0.2461538461538461
SG2_40325266,200,win,40,38,61,137319,73252,806,2.749206349206349,0.258974358974359
SG2_40325350,100,win,48,17,95,134707,65795,599,9.452380952380953,0.44000000000000006
SG2_40325350,200,lose,17,48,21,73553,49977,618,0.7955544455544455,0.11692307692307691
SG2_40325454,100,win,18,9,23,53247,34768,340,7.88,0.30370370370370364
SG2_40325454,200,lose,9,18,8,38241,29124,374,1.1400000000000001,0.1259259259259259
SG2_40325665,100,win,16,4,24,42426,36966,439,6.9,0.4
SG2_40325665,200,lose,4,16,5,33743,28478,474,0.5523809523809524,0.09
SG2_40325726,100,lose,35,45,43,131173,72861,735,1.8983682983682981,0.195
SG2_40325726,200,win,45,35,68,156337,78976,875,3.6364285714285716,0.28250000000000003
SG2_40327399,100,lose,14,29,17,40142,26088,281,1.135,0.14418604651162786
SG2_40327399,200,win,29,14,43,49845,34789,302,5.526666666666666,0.33488372093023255
SG2_40327445,100,lose,11,23,11,49584,35345,469,1.0266666666666668,0.1294117647058823
SG2_40327445,200,win,23,12,25,74322,46584,525,5.5600000000000005,0.2823529411764706
SG2_40327472,100,lose,9,24,11,38703,32603,413,0.8300000000000001,0.12121212121212119
SG2_40327472,200,win,24,9,23,62624,43672,494,6.433333333333333,0.2848484848484848
SG2_40327645,100,win,42,36,61,175764,72482,655,3.478333333333333,0.26410256410256405
SG2_40327645,200,lose,36,42,56,222226,71207,724,2.6354545454545457,0.23589743589743586
SG2_40327853,100,lose,36,39,69,142091,73261,855,3.3205128205128203,0.27999999999999997
SG2_40327853,200,win,39,36,63,130793,76193,800,3.055,0.2719999999999999
SG2_40327859,100,win,47,32,55,212488,71180,701,3.66,0.25822784810126576
SG2_40327859,200,lose,32,47,42,134952,59988,658,1.6329581529581532,0.1873417721518987
SG2_40328200,100,lose,37,39,37,183691,75047,790,2.447802197802198,0.1947368421052631
SG2_40328200,200,win,39,37,68,157976,78526,855,3.379365079365079,0.28157894736842104
SG2_40328468,100,lose,24,36,40,100620,54414,685,1.937857142857143,0.21333333333333332
SG2_40328468,200,win,36,25,55,128413,65906,690,3.7866666666666666,0.30333333333333334
SG2_40328857,100,lose,17,36,23,95064,54133,606,1.80995670995671,0.15094339622641503
SG2_40328857,200,win,36,18,73,136075,61534,530,7.81,0.4113207547169811
SG2_40329021,100,win,23,15,34,83124,53861,648,6.35,0.29999999999999993
SG2_40329021,200,lose,15,23,11,70651,45285,682,1.15,0.13684210526315782
SG2_40329330,100,lose,2,2,2,5111,10225,121,0.8,0.2
SG2_40329330,200,win,2,2,2,4531,11474,134,0.8,0.2
SG2_40329381,100,win,41,33,57,183643,85172,769,3.257142857142857,0.2648648648648649
SG2_40329381,200,lose,33,41,49,146233,73100,858,2.1194444444444445,0.22162162162162158
SG2_40329384,100,win,74,76,80,283922,149806,1534,2.2885425685425687,0.20533333333333328
SG2_40329384,200,lose,76,74,110,269522,128126,1406,2.793968253968254,0.24799999999999994
SG2_40329483,100,win,21,13,33,60770,43455,489,5.65,0.3176470588235294
SG2_40329483,200,lose,13,21,19,45045,35152,414,1.9949999999999999,0.188235294117647
SG2_40329527,100,lose,38,43,46,124921,71125,660,2.0443722943722946,0.20740740740740735
SG2_40329527,200,win,43,38,67,125689,80166,702,8.36147186147186,0.2716049382716049
SG2_40329565,100,win,70,53,81,219244,92862,637,2.8923809523809525,0.24552845528455283
SG2_40329565,200,lose,53,70,73,209827,82144,655,2.013052503052503,0.20487804878048776
SG2_40329574,100,lose,52,78,76,204294,116100,1298,1.7533333333333332,0.19692307692307692
SG2_40329574,200,win,78,52,120,284208,133012,1162,3.875,0.3046153846153846
SG2_40330113,100,lose,26,27,20,117007,61197,715,1.9,0.17358490566037732
SG2_40330113,200,win,27,26,41,125567,68878,745,3.25,0.2566037735849056
SG2_40330250,100,lose,29,45,25,98296,50568,477,1.3972222222222221,0.14594594594594587
SG2_40330250,200,win,45,29,49,152016,61892,542,4.513095238095238,0.254054054054054
SG2_40330414,100,lose,20,44,16,88152,48445,607,0.8754329004329005,0.1125
SG2_40330414,200,win,44,20,44,123012,66699,674,6.488888888888889,0.275
SG2_40330611,100,lose,27,43,42,103335,48843,521,1.6177777777777778,0.19714285714285712
SG2_40330611,200,win,43,27,93,134364,61870,556,6.257777777777777,0.3885714285714285
SG2_40331188,100,win,19,18,30,91751,58755,773,4.156666666666666,0.2648648648648648
SG2_40331188,200,lose,18,19,25,61478,51562,733,2.38,0.23243243243243236
SG2_40331524,100,lose,23,34,20,104906,52018,634,1.3533333333333333,0.15087719298245608
SG2_40331524,200,win,34,23,28,107885,60908,689,2.65,0.21754385964912273
SG2_40331547,100,win,32,10,24,60716,56666,554,4.5,0.27999999999999997
SG2_40331547,200,lose,8,32,10,45212,42198,496,0.8333333333333334,0.09
SG2_40331586,100,win,34,28,47,112978,66353,682,2.9,0.2612903225806451
SG2_40331586,200,lose,28,34,46,110117,58514,714,2.280555555555556,0.2387096774193548
SG2_40331637,100,win,29,16,41,63021,46983,497,5.133333333333333,0.31111111111111106
SG2_40331637,200,lose,16,29,18,62351,34953,429,1.181904761904762,0.15111111111111103
SG2_40331697,100,win,30,31,40,138694,81870,975,3.7333333333333334,0.22950819672131145
SG2_40331697,200,lose,31,31,45,156731,70947,928,2.75,0.24918032786885239
SG2_40331699,100,win,126,84,186,393708,192822,1581,7.855555555555556,0.2971428571428571
SG2_40331699,200,lose,84,126,105,209745,149340,1434,1.4952380952380955,0.1799999999999999
SG2_40331853,100,win,42,15,59,166089,64484,592,9.17,0.35438596491228064
SG2_40331853,200,lose,15,42,11,89449,55937,695,0.8881562881562882,0.09122807017543856
SG2_40332242,100,win,23,14,16,47104,35872,355,4.05,0.2108108108108108
SG2_40332242,200,lose,14,23,20,44642,32808,340,2.07,0.18378378378378374
SG2_40332443,100,win,81,42,90,234480,153126,1584,4.9,0.28500000000000003
SG2_40332443,200,lose,39,81,36,258414,141846,1767,1.055,0.125
SG2_40333057,100,win,42,34,54,127424,63993,634,2.9699999999999998,0.2526315789473684
SG2_40333057,200,lose,34,42,37,156639,58350,554,2.0504761904761906,0.18684210526315784
SG2_40333134,100,lose,25,52,30,138523,69724,769,1.2809090909090908,0.14285714285714282
SG2_40333134,200,win,52,25,60,156385,73851,636,9.425,0.2909090909090909
SG2_40333346,100,lose,17,38,20,85231,47753,634,0.961038961038961,0.13454545454545447
SG2_40333346,200,win,38,17,43,96535,58284,670,5.519047619047619,0.29454545454545455
SG2_40333621,100,lose,10,21,14,54591,41443,603,1.1833333333333333,0.1548387096774193
SG2_40333621,200,win,21,10,32,76041,52822,718,7.0,0.3419354838709677
SG2_40334116,100,lose,8,20,7,38077,31129,430,1.4142857142857141,0.1071428571428571
SG2_40334116,200,win,20,8,15,46787,42304,563,5.833333333333334,0.24999999999999992
SG2_40334805,100,win,41,34,97,141883,76538,794,4.381746031746031,0.368
SG2_40334805,200,lose,34,41,49,150794,74116,890,2.071825396825397,0.2213333333333333
SG2_40334844,100,win,32,43,30,162518,82741,900,1.5056593406593406,0.1653333333333333
SG2_40334844,200,lose,43,32,40,163931,80566,955,3.575873015873016,0.22133333333333333
SG2_40335441,100,win,32,37,61,144106,68230,786,2.741904761904762,0.26956521739130435
SG2_40335441,200,lose,37,32,91,144615,65558,652,4.232857142857143,0.37101449275362314
SG2_40335902,100,lose,19,36,23,62458,54633,765,1.2533333333333334,0.15272727272727266
SG2_40335902,200,win,36,19,41,119297,67351,829,8.14,0.27999999999999997
SG2_40335997,100,lose,4,16,4,47689,34671,525,0.6733333333333333,0.08
SG2_40335997,200,win,16,4,29,47424,40141,540,7.9,0.45
SG2_40336868,100,lose,18,46,25,67444,39232,397,1.0465201465201466,0.134375
SG2_40336868,200,win,46,19,61,105108,57929,528,5.933333333333334,0.334375
SG2_40336962,100,win,42,18,41,109135,56987,562,6.68,0.27666666666666667
SG2_40336962,200,lose,18,42,24,70512,44125,563,0.9951515151515151,0.13999999999999996
SG2_40337372,100,lose,14,35,11,62546,41832,472,0.7007142857142857,0.10204081632653055
SG2_40337372,200,win,35,14,36,97975,57235,620,6.58,0.2897959183673469
SG2_40337505,100,win,36,23,58,122300,68214,742,4.3742857142857146,0.31864406779661014
SG2_40337505,200,lose,23,36,25,85114,54749,715,1.6,0.16271186440677962
SG2_40338045,100,win,45,34,81,177873,80894,783,3.817857142857143,0.3189873417721519
SG2_40338045,200,lose,34,45,65,165451,68781,733,2.7015873015873018,0.25063291139240507
SG2_40338568,100,lose,19,37,15,75202,38820,447,0.9686507936507937,0.1214285714285714
SG2_40338568,200,win,37,19,41,87298,53096,478,6.609999999999999,0.2785714285714286
SG2_40338659,100,win,35,11,28,77244,59752,697,8.0,0.27391304347826084
SG2_40338659,200,lose,11,35,19,75413,45060,586,1.1895238095238096,0.13043478260869562
SG2_40338928,100,win,25,10,19,70787,51269,525,3.8666666666666663,0.2514285714285714
SG2_40338928,200,lose,10,25,12,42532,38614,527,1.0333333333333332,0.12571428571428567
SG2_40338967,100,win,29,10,44,71795,42584,381,9.45,0.37435897435897436
SG2_40338967,200,lose,10,29,10,37169,27310,308,0.7666666666666666,0.1025641025641025
SG2_40339343,100,win,25,8,30,81326,48886,549,7.133333333333333,0.3333333333333333
SG2_40339343,200,lose,8,25,3,63222,37169,537,0.52,0.06666666666666667
SG2_40339662,100,win,28,15,39,90965,55483,679,4.65,0.31162790697674414
SG2_40339662,200,lose,15,29,9,76599,44971,580,1.555952380952381,0.11162790697674414
SG2_40339808,100,win,44,35,56,141991,72076,615,3.168253968253968,0.2531645569620253
SG2_40339808,200,lose,35,45,68,159519,69799,665,2.965897435897436,0.260759493670886
SG2_40341267,100,lose,23,29,25,72307,48524,575,2.4,0.18461538461538457
SG2_40341267,200,win,29,23,48,92130,55195,601,4.20952380952381,0.2961538461538461
SG2_40341825,100,lose,57,46,84,192657,74881,596,3.346320346320346,0.27647058823529413
SG2_40341825,200,win,45,58,55,144828,77666,776,1.8383957219251337,0.196078431372549
SG2_40342048,100,win,51,13,58,129461,64158,694,10.466666666666667,0.340625
SG2_40342048,200,lose,13,51,9,74337,51501,733,0.4549728049728049,0.06875
SG2_40342226,100,win,42,25,44,113002,60780,563,4.116666666666666,0.25671641791044775
SG2_40342226,200,lose,25,42,26,76908,54756,673,1.2793290043290042,0.15223880597014922
SG2_40342424,100,lose,64,88,82,171056,112650,1118,1.7873809523809527,0.19210526315789467
SG2_40342424,200,win,88,66,94,332922,136686,1302,2.8456277056277055,0.23947368421052628
SG2_40342494,100,lose,9,9,4,40285,33011,429,1.3666666666666667,0.14444444444444443
SG2_40342494,200,win,9,9,12,33518,37662,458,2.7800000000000002,0.2333333333333333
SG2_40343049,100,win,26,11,36,55530,46427,549,5.566666666666666,0.33513513513513515
SG2_40343049,200,lose,11,26,9,46885,34037,415,1.0333333333333332,0.10810810810810807
SG2_40343212,100,win,36,26,43,94647,60954,654,3.996969696969697,0.2548387096774193
SG2_40343212,200,lose,26,36,30,91503,52370,599,1.6625396825396828,0.18064516129032254
SG2_40343417,100,lose,15,23,28,65527,43143,537,2.535,0.22631578947368416
SG2_40343417,200,win,23,15,19,75969,51876,560,3.4033333333333333,0.2210526315789473
SG2_40343553,100,lose,15,29,17,49604,36875,505,1.1166666666666667,0.14545454545454542
SG2_40343553,200,win,29,15,44,72848,48838,525,5.633333333333334,0.33181818181818173
SG2_40344058,100,win,25,18,38,113597,64311,721,5.67,0.2930232558139535
SG2_40344058,200,lose,18,26,31,84817,52889,649,2.1147619047619046,0.227906976744186
SG2_40344601,100,lose,31,47,48,117371,52710,561,1.7183333333333333,0.20256410256410257
SG2_40344601,200,win,47,31,71,136464,63261,548,6.073333333333333,0.3025641025641025
SG2_40344714,100,win,25,14,27,45686,35601,399,4.666666666666666,0.26666666666666666
SG2_40344714,200,lose,14,25,9,34547,31870,409,1.3833333333333333,0.11794871794871793
SG2_40345908,100,win,56,41,85,173130,79794,642,3.551190476190476,0.29072164948453605
SG2_40345908,200,lose,41,56,68,175463,70209,766,2.0358974358974358,0.22474226804123712
SG2_40346107,100,lose,16,38,22,64635,42273,510,1.338888888888889,0.14074074074074067
SG2_40346107,200,win,38,16,53,100107,59130,607,6.756666666666666,0.337037037037037
SG2_40346191,100,win,32,15,41,85663,49205,441,5.89,0.31063829787234043
SG2_40346191,200,lose,15,32,18,71546,41264,423,1.165,0.14042553191489357
SG2_40346380,100,win,17,5,20,41457,30762,323,5.6,0.3363636363636363
SG2_40346380,200,lose,5,17,7,24947,24361,308,0.9266666666666665,0.10909090909090906
SG2_40346497,100,win,23,13,14,92873,59096,764,3.44,0.21142857142857138
SG2_40346497,200,lose,12,23,23,62681,50105,681,1.7399999999999998,0.19999999999999996
SG2_40347355,100,win,56,39,111,160640,78439,669,4.597619047619047,0.35531914893617017
SG2_40347355,200,lose,38,56,39,133126,73455,629,1.4816666666666667,0.16382978723404248
SG2_40347484,100,lose,10,44,8,58486,57494,730,1.1166666666666667,0.06666666666666662
SG2_40347484,200,win,44,10,32,92146,73898,886,7.2,0.28148148148148144
SG2_40347783,100,lose,29,44,32,100901,62316,818,1.6757142857142857,0.16712328767123288
SG2_40347783,200,win,44,29,51,135890,74630,757,4.7,0.2602739726027397
SG2_40348111,100,win,50,40,81,183910,76104,711,4.113333333333333,0.2943820224719101
SG2_40348111,200,lose,39,50,47,144648,66769,716,1.8115873015873014,0.1932584269662921
SG2_40348780,100,win,41,44,55,143552,72398,758,2.640909090909091,0.22588235294117648
SG2_40348780,200,lose,44,41,53,137046,68860,781,2.5124242424242427,0.22823529411764704
SG2_40348905,100,lose,42,99,54,165765,124158,1440,1.0019047619047619,0.1361702127659574
SG2_40348905,200,win,99,45,138,244329,165687,1425,6.02,0.33617021276595743
SG2_40349026,100,lose,3,6,0,5906,9692,103,0.5,0.06666666666666667
SG2_40349026,200,win,6,4,8,9594,12754,135,2.8,0.3111111111111111
SG2_40349277,100,lose,40,50,64,205177,85632,822,2.3901298701298703,0.2311111111111111
SG2_40349277,200,win,50,40,93,245480,92075,944,4.808333333333333,0.3177777777777777
SG2_40349658,100,win,64,76,68,204028,123670,1086,1.8742857142857143,0.1913043478260869
SG2_40349658,200,lose,74,64,136,219854,123696,1512,5.125793650793651,0.3043478260869565
SG2_40349834,100,lose,36,53,63,159801,66944,650,2.2070995670995672,0.22499999999999995
SG2_40349834,200,win,52,36,71,174888,75006,686,5.277777777777778,0.2795454545454545
SG2_40349909,100,win,44,32,51,139789,72218,608,3.1140476190476187,0.25
SG2_40349909,200,lose,32,44,48,135986,63553,670,2.0395454545454546,0.21052631578947362
SG2_40350513,100,win,43,26,69,144621,69560,661,8.93,0.32463768115942027
SG2_40350513,200,lose,26,43,36,102334,54751,609,1.4345598845598846,0.1797101449275362
SG2_40350582,100,win,33,34,53,140589,71743,704,2.9166666666666665,0.2567164179104477
SG2_40350582,200,lose,34,33,51,121248,67571,732,3.413333333333333,0.25373134328358204
SG2_40350667,100,win,28,19,44,116862,54574,594,4.402380952380952,0.30638297872340425
SG2_40350667,200,lose,19,28,27,85090,43735,477,1.6983333333333335,0.1957446808510638
SG2_40350723,100,win,36,15,52,86663,53505,487,10.475,0.34509803921568627
SG2_40350723,200,lose,15,36,23,69099,38850,439,1.0666666666666669,0.14901960784313723
SG2_40351641,100,win,44,30,50,112497,69426,592,4.579285714285715,0.254054054054054
SG2_40351641,200,lose,30,44,39,100746,55120,557,1.574206349206349,0.18648648648648644
SG2_40351885,100,lose,9,21,9,45538,35993,566,0.9633333333333333,0.11999999999999997
SG2_40351885,200,win,21,9,28,64578,46548,575,7.0,0.32666666666666666
SG2_40352262,100,lose,6,42,6,92064,65754,987,0.6,0.05
SG2_40352262,200,win,42,9,27,99525,85854,1059,4.4,0.2875
SG2_40352289,100,lose,38,53,55,174301,78505,895,1.9598290598290595,0.2043956043956044
SG2_40352289,200,win,53,38,73,176357,83062,755,3.6433333333333335,0.27692307692307694
SG2_40352343,100,lose,23,40,30,92228,53453,637,1.4268681318681318,0.17096774193548386
SG2_40352343,200,win,39,23,39,105255,60246,609,4.253333333333333,0.25161290322580643
SG2_40352522,100,lose,68,118,100,255508,117704,1248,1.4666666666666668,0.18064516129032254
